date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:50:02	6224/6224	---M--	200	added ('OK')	image/gif	etag:%229d56ee9b8afcd21:0%22	https://www.bartshealth.nhs.uk/base-install/images/media-manager/loading.gif	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/images/media-manager/loading.gif	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:02	1892/1892	---M--	200	added ('OK')	image/png	etag:%229d56ee9b8afcd21:0%22	https://www.bartshealth.nhs.uk/base-install/images/media-manager/controls.png	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/images/media-manager/controls.png	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:03	38205/38205	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%226e2a779b8afcd21:0%22	https://www.bartshealth.nhs.uk/base-install/fonts/fontawesome-webfont.eot?v=4.5.0	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/fonts/fontawesome-webfont3295.eot	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:03	38205/38205	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%226e2a779b8afcd21:0%22	https://www.bartshealth.nhs.uk/base-install/fonts/fontawesome-webfont.eot?	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/fonts/fontawesome-webfontd41d.eot	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:04	44432/44432	---M--	200	added ('OK')	font/x-woff	etag:%223951779b8afcd21:0%22	https://www.bartshealth.nhs.uk/base-install/fonts/fontawesome-webfont.woff?v=4.5.0	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/fonts/fontawesome-webfont3295.woff	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:04	80652/80652	---M--	200	added ('OK')	application/octet-stream	etag:%223951779b8afcd21:0%22	https://www.bartshealth.nhs.uk/base-install/fonts/fontawesome-webfont.ttf?v=4.5.0	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/fonts/fontawesome-webfont3295.ttf	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:05	33156/33156	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22e4a1749b8afcd21:0%22	https://www.bartshealth.nhs.uk/base-install/fonts/FrutigerLTStd-Roman.eot	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/fonts/FrutigerLTStd-Roman.eot	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:05	202561/202561	---M--	200	added ('OK')	image/svg+xml	etag:%223951779b8afcd21:0%22	https://www.bartshealth.nhs.uk/base-install/fonts/fontawesome-webfont.svg?v=4.5.0	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/fonts/fontawesome-webfont3295.svg	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:05	33156/33156	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22e4a1749b8afcd21:0%22	https://www.bartshealth.nhs.uk/base-install/fonts/FrutigerLTStd-Roman.eot?	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/fonts/FrutigerLTStd-Romand41d.eot	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:06	17332/17332	---M--	200	added ('OK')	font/x-woff	etag:%22403779b8afcd21:0%22	https://www.bartshealth.nhs.uk/base-install/fonts/FrutigerLTStd-Roman.woff	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/fonts/FrutigerLTStd-Roman.woff	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:06	32908/32908	---M--	200	added ('OK')	application/octet-stream	etag:%22e4a1749b8afcd21:0%22	https://www.bartshealth.nhs.uk/base-install/fonts/FrutigerLTStd-Roman.ttf	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/fonts/FrutigerLTStd-Roman.ttf	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:07	34650/34650	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22e4a1749b8afcd21:0%22	https://www.bartshealth.nhs.uk/base-install/fonts/FrutigerLTStd-LightItalic.eot	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/fonts/FrutigerLTStd-LightItalic.eot	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:07	34650/34650	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22e4a1749b8afcd21:0%22	https://www.bartshealth.nhs.uk/base-install/fonts/FrutigerLTStd-LightItalic.eot?	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/fonts/FrutigerLTStd-LightItalicd41d.eot	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:07	18252/18252	---M--	200	added ('OK')	font/x-woff	etag:%22e4a1749b8afcd21:0%22	https://www.bartshealth.nhs.uk/base-install/fonts/FrutigerLTStd-LightItalic.woff	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/fonts/FrutigerLTStd-LightItalic.woff	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:08	34392/34392	---M--	200	added ('OK')	application/octet-stream	etag:%22e4a1749b8afcd21:0%22	https://www.bartshealth.nhs.uk/base-install/fonts/FrutigerLTStd-LightItalic.ttf	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/fonts/FrutigerLTStd-LightItalic.ttf	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:08	32920/32920	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22e4a1749b8afcd21:0%22	https://www.bartshealth.nhs.uk/base-install/fonts/FrutigerLTStd-Bold.eot	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/fonts/FrutigerLTStd-Bold.eot	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:09	32920/32920	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22e4a1749b8afcd21:0%22	https://www.bartshealth.nhs.uk/base-install/fonts/FrutigerLTStd-Bold.eot?	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/fonts/FrutigerLTStd-Boldd41d.eot	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:09	17400/17400	---M--	200	added ('OK')	font/x-woff	etag:%22e4a1749b8afcd21:0%22	https://www.bartshealth.nhs.uk/base-install/fonts/FrutigerLTStd-Bold.woff	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/fonts/FrutigerLTStd-Bold.woff	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:10	32680/32680	---M--	200	added ('OK')	application/octet-stream	etag:%22e4a1749b8afcd21:0%22	https://www.bartshealth.nhs.uk/base-install/fonts/FrutigerLTStd-Bold.ttf	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/fonts/FrutigerLTStd-Bold.ttf	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:10	33444/33444	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22e4a1749b8afcd21:0%22	https://www.bartshealth.nhs.uk/base-install/fonts/FrutigerLTStd-Light.eot	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/fonts/FrutigerLTStd-Light.eot	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:10	33444/33444	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22e4a1749b8afcd21:0%22	https://www.bartshealth.nhs.uk/base-install/fonts/FrutigerLTStd-Light.eot?	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/fonts/FrutigerLTStd-Lightd41d.eot	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:11	17468/17468	---M--	200	added ('OK')	font/x-woff	etag:%22e4a1749b8afcd21:0%22	https://www.bartshealth.nhs.uk/base-install/fonts/FrutigerLTStd-Light.woff	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/fonts/FrutigerLTStd-Light.woff	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:11	33196/33196	---M--	200	added ('OK')	application/octet-stream	etag:%22e4a1749b8afcd21:0%22	https://www.bartshealth.nhs.uk/base-install/fonts/FrutigerLTStd-Light.ttf	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/fonts/FrutigerLTStd-Light.ttf	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:12	741/741	---M--	200	added ('OK')	image/png	etag:%2252147c9b8afcd21:0%22	https://www.bartshealth.nhs.uk/base-install/images/access-bar/textdown.png	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/images/access-bar/textdown.png	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:12	749/749	---M--	200	added ('OK')	image/png	etag:%2252147c9b8afcd21:0%22	https://www.bartshealth.nhs.uk/base-install/images/access-bar/textup.png	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/images/access-bar/textup.png	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:13	743/743	---M--	200	added ('OK')	image/png	etag:%2252147c9b8afcd21:0%22	https://www.bartshealth.nhs.uk/base-install/images/access-bar/contrast-normal.png	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/images/access-bar/contrast-normal.png	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:13	785/785	---M--	200	added ('OK')	image/png	etag:%2252147c9b8afcd21:0%22	https://www.bartshealth.nhs.uk/base-install/images/access-bar/contrast-soft.png	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/images/access-bar/contrast-soft.png	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:14	767/767	---M--	200	added ('OK')	image/png	etag:%2252147c9b8afcd21:0%22	https://www.bartshealth.nhs.uk/base-install/images/access-bar/contrast-high.png	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/images/access-bar/contrast-high.png	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:14	1523/1523	---M--	200	added ('OK')	image/png	etag:%22dbb2799b8afcd21:0%22	https://www.bartshealth.nhs.uk/base-install/images/_site/icons/search-blue.png	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/images/_site/icons/search-blue.png	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:15	19820/19820	---M--	200	added ('OK')	image/png	etag:%22d793e99b8afcd21:0%22	https://www.bartshealth.nhs.uk/base-install/images/main-logo/company-logo-hdpi.png	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/images/main-logo/company-logo-hdpi.png	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:15	534/534	---M--	200	added ('OK')	image/png	etag:%22d9b7f09b8afcd21:0%22	https://www.bartshealth.nhs.uk/base-install/images/page-utils/page-top-k.png	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/images/page-utils/page-top-k.png	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:16	621/621	---M--	200	added ('OK')	image/png	etag:%22d9b7f09b8afcd21:0%22	https://www.bartshealth.nhs.uk/base-install/images/page-utils/page-top.png	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/images/page-utils/page-top.png	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:16	740/740	---M--	200	added ('OK')	image/png	etag:%229d56ee9b8afcd21:0%22	https://www.bartshealth.nhs.uk/base-install/images/page-utils/contact-k.png	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/images/page-utils/contact-k.png	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:17	876/876	---M--	200	added ('OK')	image/png	etag:%229d56ee9b8afcd21:0%22	https://www.bartshealth.nhs.uk/base-install/images/page-utils/contact.png	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/images/page-utils/contact.png	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:17	556/556	---M--	200	added ('OK')	image/png	etag:%22d9b7f09b8afcd21:0%22	https://www.bartshealth.nhs.uk/base-install/images/page-utils/print-k.png	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/images/page-utils/print-k.png	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:18	697/697	---M--	200	added ('OK')	image/png	etag:%22d9b7f09b8afcd21:0%22	https://www.bartshealth.nhs.uk/base-install/images/page-utils/print.png	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/images/page-utils/print.png	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:18	453/453	---M--	200	added ('OK')	image/png	etag:%229d56ee9b8afcd21:0%22	https://www.bartshealth.nhs.uk/base-install/images/page-utils/email-k.png	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/images/page-utils/email-k.png	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:19	530/530	---M--	200	added ('OK')	image/png	etag:%22d9b7f09b8afcd21:0%22	https://www.bartshealth.nhs.uk/base-install/images/page-utils/email.png	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/images/page-utils/email.png	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:19	482/482	---M--	200	added ('OK')	image/png	etag:%22d9b7f09b8afcd21:0%22	https://www.bartshealth.nhs.uk/base-install/images/page-utils/sitemap-k.png	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/images/page-utils/sitemap-k.png	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:20	583/583	---M--	200	added ('OK')	image/png	etag:%22d9b7f09b8afcd21:0%22	https://www.bartshealth.nhs.uk/base-install/images/page-utils/sitemap.png	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/images/page-utils/sitemap.png	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:20	597/597	---M--	200	added ('OK')	image/png	etag:%22bf80919b8afcd21:0%22	https://www.bartshealth.nhs.uk/base-install/images/events-calendar/view-nav-icons/calendar-view-month.png	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/images/events-calendar/view-nav-icons/calendar-view-month.png	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:21	572/572	---M--	200	added ('OK')	image/png	etag:%22bf80919b8afcd21:0%22	https://www.bartshealth.nhs.uk/base-install/images/events-calendar/view-nav-icons/calendar-view-week.png	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/images/events-calendar/view-nav-icons/calendar-view-week.png	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:21	574/574	---M--	200	added ('OK')	image/png	etag:%22281f8f9b8afcd21:0%22	https://www.bartshealth.nhs.uk/base-install/images/events-calendar/view-nav-icons/calendar-view-day.png	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/images/events-calendar/view-nav-icons/calendar-view-day.png	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:22	811/811	---M--	200	added ('OK')	image/png	etag:%22bf80919b8afcd21:0%22	https://www.bartshealth.nhs.uk/base-install/images/events-calendar/view-nav-icons/event-types-view.png	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/images/events-calendar/view-nav-icons/event-types-view.png	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:22	0/0	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2003%20Nov%202017%2000:50:21%20GMT	https://www.bartshealth.nhs.uk/base-install/images/events-calendar/view-nav-icons/calendar-view.png	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/images/events-calendar/view-nav-icons/calendar-view.d6.delayed	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:22	0/0	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2003%20Nov%202017%2000:50:21%20GMT	https://www.bartshealth.nhs.uk/base-install/images/_site/icons/search.png	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/images/_site/icons/search.d7.delayed	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:23	234/234	---M--	200	added ('OK')	image/png	etag:%22a499859b8afcd21:0%22	https://www.bartshealth.nhs.uk/base-install/images/blogs-v2/feedback/fs-expand.png	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/images/blogs-v2/feedback/fs-expand.png	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:23	230/230	---M--	200	added ('OK')	image/png	etag:%22a499859b8afcd21:0%22	https://www.bartshealth.nhs.uk/base-install/images/blogs-v2/feedback/fs-contract.png	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/images/blogs-v2/feedback/fs-contract.png	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:24	3270/3270	---M--	200	added ('OK')	image/png	etag:%22dbb2799b8afcd21:0%22	https://www.bartshealth.nhs.uk/base-install/images/_site/no-thumb.png	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/images/_site/no-thumb.png	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:24	1210/1210	---M--	200	added ('OK')	image/png	etag:%223951779b8afcd21:0%22	https://www.bartshealth.nhs.uk/base-install/images/_site/icons/add.png	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/images/_site/icons/add.png	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:25	1051/1051	---M--	200	added ('OK')	image/png	etag:%22dbb2799b8afcd21:0%22	https://www.bartshealth.nhs.uk/base-install/images/_site/icons/remove.png	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/images/_site/icons/remove.png	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:25	558/558	---M--	200	added ('OK')	image/png	etag:%228043969b8afcd21:0%22	https://www.bartshealth.nhs.uk/base-install/images/favourites/list-unfavourite.png	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/images/favourites/list-unfavourite.png	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:26	611/611	---M--	200	added ('OK')	image/png	etag:%228043969b8afcd21:0%22	https://www.bartshealth.nhs.uk/base-install/images/favourites/list-favourite.png	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/images/favourites/list-favourite.png	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:26	713/713	---M--	200	added ('OK')	image/gif	etag:%228043969b8afcd21:0%22	https://www.bartshealth.nhs.uk/base-install/images/favourites/favourite-page.gif	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/images/favourites/favourite-page.gif	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:26	1031/1031	---M--	200	added ('OK')	image/png	etag:%228043969b8afcd21:0%22	https://www.bartshealth.nhs.uk/base-install/images/favourites/unfavourite-page.png	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/images/favourites/unfavourite-page.png	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:27	0/0	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2003%20Nov%202017%2000:50:26%20GMT	https://www.bartshealth.nhs.uk/base-install/images/_site/popupclose.png	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/images/_site/popupclose.e1.delayed	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:27	0/0	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2003%20Nov%202017%2000:50:26%20GMT	https://www.bartshealth.nhs.uk/base-install/images/_site/icons/plus.png	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/images/_site/icons/plus.e2.delayed	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:28	0/0	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2003%20Nov%202017%2000:50:28%20GMT	https://www.bartshealth.nhs.uk/base-install/images/_site/icons/minus.png	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/images/_site/icons/minus.e3.delayed	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:28	0/0	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2003%20Nov%202017%2000:50:28%20GMT	https://www.bartshealth.nhs.uk/base-install/images/_site/icons/open.png	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/images/_site/icons/open.e4.delayed	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:29	0/0	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2003%20Nov%202017%2000:50:29%20GMT	https://www.bartshealth.nhs.uk/base-install/images/_site/icons/close.png	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/images/_site/icons/close.e5.delayed	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:29	0/0	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2003%20Nov%202017%2000:50:29%20GMT	https://www.bartshealth.nhs.uk/base-install/images/_site/icons/close-icon.png	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/images/_site/icons/close-icon.e6.delayed	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:30	0/0	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2003%20Nov%202017%2000:50:29%20GMT	https://www.bartshealth.nhs.uk/base-install/images/_site/icons/arrow-closed.png	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/images/_site/icons/arrow-closed.e7.delayed	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:30	0/0	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2003%20Nov%202017%2000:50:30%20GMT	https://www.bartshealth.nhs.uk/base-install/images/_site/icons/arrow-open.png	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/images/_site/icons/arrow-open.e8.delayed	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:31	15287/15287	---M--	200	added ('OK')	image/png	etag:%2224e2939b8afcd21:0%22	https://www.bartshealth.nhs.uk/base-install/images/fancybox/fancybox.png	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/images/fancybox/fancybox.png	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:31	43/43	---M--	200	added ('OK')	image/gif	etag:%22bf80919b8afcd21:0%22	https://www.bartshealth.nhs.uk/base-install/images/fancybox/blank.gif	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/images/fancybox/blank.gif	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:32	203/203	---M--	200	added ('OK')	image/png	etag:%2224e2939b8afcd21:0%22	https://www.bartshealth.nhs.uk/base-install/images/fancybox/fancybox-x.png	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/images/fancybox/fancybox-x.png	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:32	176/176	---M--	200	added ('OK')	image/png	etag:%2224e2939b8afcd21:0%22	https://www.bartshealth.nhs.uk/base-install/images/fancybox/fancybox-y.png	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/images/fancybox/fancybox-y.png	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:32	0/0	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2003%20Nov%202017%2000:50:32%20GMT	https://www.bartshealth.nhs.uk/base-install/css/fancybox/fancy_loading.png	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/css/fancybox/fancy_loading.ed.delayed	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:33	0/0	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2003%20Nov%202017%2000:50:32%20GMT	https://www.bartshealth.nhs.uk/base-install/css/fancybox/fancy_shadow_n.png	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/css/fancybox/fancy_shadow_n.ee.delayed	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:33	0/0	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2003%20Nov%202017%2000:50:33%20GMT	https://www.bartshealth.nhs.uk/base-install/css/fancybox/fancy_shadow_ne.png	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/css/fancybox/fancy_shadow_ne.ef.delayed	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:34	0/0	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2003%20Nov%202017%2000:50:33%20GMT	https://www.bartshealth.nhs.uk/base-install/css/fancybox/fancy_shadow_e.png	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/css/fancybox/fancy_shadow_e.f0.delayed	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:34	0/0	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2003%20Nov%202017%2000:50:34%20GMT	https://www.bartshealth.nhs.uk/base-install/css/fancybox/fancy_shadow_se.png	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/css/fancybox/fancy_shadow_se.f1.delayed	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:35	0/0	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2003%20Nov%202017%2000:50:34%20GMT	https://www.bartshealth.nhs.uk/base-install/css/fancybox/fancy_shadow_s.png	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/css/fancybox/fancy_shadow_s.f2.delayed	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:35	0/0	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2003%20Nov%202017%2000:50:35%20GMT	https://www.bartshealth.nhs.uk/base-install/css/fancybox/fancy_shadow_sw.png	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/css/fancybox/fancy_shadow_sw.f3.delayed	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
01:50:36	0/0	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2003%20Nov%202017%2000:50:35%20GMT	https://www.bartshealth.nhs.uk/base-install/css/fancybox/fancy_shadow_w.png	C:/Users/Monique/Desktop/program/royal/royal/www.bartshealth.nhs.uk/base-install/css/fancybox/fancy_shadow_w.f4.delayed	(from https://www.bartshealth.nhs.uk/base-install/css/styles.css)
